source,target,context,text_index
c,sais,mais fait le aussi on c jamais,5263
sa,ça,ouais sa pompe par ici,5265
tg,ta gueule,tg tu parles trop,5266
r,rien,mais arretez ça sert à r de vous embrouiller,5267
nan,non,ah bah nan,5268
pk,pourquoi,pk vs vs embrouillez mm?,5269
vs,vous,pk vs vs embrouillez mm?,5269
vs,vous,pk vs vs embrouillez mm?,5269
mm,même,pk vs vs embrouillez mm?,5269
ca,ça,Pierre reste en dehors de tout ca julie et kate sont drole,5270
drole,drôle,Pierre reste en dehors de tout ca julie et kate sont drole,5270
trql,tranquille,la go elle vole nos mecs et tu crois on va la laisser trql cette algerienne la retourne dans ton pays,5273
la,là,la go elle vole nos mecs et tu crois on va la laisser trql cette algerienne la retourne dans ton pays,5273
t,tu es,t vrmt bizzare,5274
vrmt,vraiment,t vrmt bizzare,5274
pk,pourquoi,oui mais pk ils se moquent de toi?,5276
jte,je te,pierre jte conseille de la fermer,5277
prcq,parce que,"Prcq elle fait chier tt le monde, elle fait la gentille en face mais derrière elle voles les mecs de tt le monde la",5280
tt,tout,"Prcq elle fait chier tt le monde, elle fait la gentille en face mais derrière elle voles les mecs de tt le monde la",5280
tt,tout,"Prcq elle fait chier tt le monde, elle fait la gentille en face mais derrière elle voles les mecs de tt le monde la",5280
tt,tout,tu roules du cul devant tt le monde mais tqt tu veux pas attirer les mecs🤣,5281
tqt,t'inquiète,tu roules du cul devant tt le monde mais tqt tu veux pas attirer les mecs🤣,5281
🤣,rire,tu roules du cul devant tt le monde mais tqt tu veux pas attirer les mecs🤣,5281
ptt,peut-être,bon... fatimah elle a ptt pas volés vos mecsptt c eux qui sont allée la voir,5282
ptt,peut-être,bon... fatimah elle a ptt pas volés vos mecsptt c eux qui sont allée la voir,5282
c,c'est,bon... fatimah elle a ptt pas volés vos mecsptt c eux qui sont allée la voir,5282
meme,même,je veux meme pas deux,5283
mskn,miskin,mskn,5284
prsk,parce que,prsk bon les mecs parfois ce sont de vrais charo,5285
charo,charognard,prsk bon les mecs parfois ce sont de vrais charo,5285
mdrrrrr,mdr,MDRRRRR grv kate a raison c’est abusé cmt elle ft trop la meuf,5288
grv,grave,MDRRRRR grv kate a raison c’est abusé cmt elle ft trop la meuf,5288
cmt,comment,MDRRRRR grv kate a raison c’est abusé cmt elle ft trop la meuf,5288
ft,fait,MDRRRRR grv kate a raison c’est abusé cmt elle ft trop la meuf,5288
chepa,je ne sais pas,Chepa pour qui elle se prend vrm,5289
vrm,vraiment,Chepa pour qui elle se prend vrm,5289
meme,même,meuf tu fait la meme,5290
mddrrr,mdr,j’avoue mddrrr cette pute,5291
c,c'est,c vous qui faites les meufs,5292
mdrrrr,mdr,mdrrrr pauline degage tu vois pas on a raison,5293
a,à,tu te pointe et fait la meuf pour attirer les gars autour de toi elle ne fait rien de mal ils viennent a elle c tt,5294
c,c'est,tu te pointe et fait la meuf pour attirer les gars autour de toi elle ne fait rien de mal ils viennent a elle c tt,5294
tt,tout,tu te pointe et fait la meuf pour attirer les gars autour de toi elle ne fait rien de mal ils viennent a elle c tt,5294
cb,combien,Pauline elle t’a payé cb pour la défendre mdr,5295
nn,non,nn ta fumer la moquette .,5297
ta,tu as,nn ta fumer la moquette .,5297
ftg,ferme ta gueule,pierre tu me fais bien rire mais ftg stp,5298
stp,s'il te plaît,pierre tu me fais bien rire mais ftg stp,5298
roh,oh,roh fermez là un peu nn?,5299
nn,non,roh fermez là un peu nn?,5299
c,c'est,elle ne fait rien de mal c vous vous avez un probleme de jalousie,5302
grv,grave,grv pierre a raison,5304
defendre,défendre,elle a ramené ses toutous pour la defendre c mignon,5305
c,c'est,elle a ramené ses toutous pour la defendre c mignon,5305
ptdrrr,pété de rire,ptdrrr jla défends pas wsh,5309
jla,je la,ptdrrr jla défends pas wsh,5309
wsh,wesh,ptdrrr jla défends pas wsh,5309
sa,ça,vous etes tous mechant elle fait rien et vous dites sa,5311
meme,même,tu fait la meme t a ta pote qui vien et qui te renifle le cul,5312
t,t'es,tu fait la meme t a ta pote qui vien et qui te renifle le cul,5312
a,à,tu fait la meme t a ta pote qui vien et qui te renifle le cul,5312
vien,vient,tu fait la meme t a ta pote qui vien et qui te renifle le cul,5312
degage,dégage,qu’elle degage l’algérienne de mes couilles la,5313
la,là,qu’elle degage l’algérienne de mes couilles la,5313
c,c',ouais c est vrai fatimah a rasion,5316
rasion,raison,ouais c est vrai fatimah a rasion,5316
meme,même,kate tu fait la meme,5317
ca,ça,Ca vous fait quoi que je sois algérienne,5319
pr,pour,mais arretez de vous embrouillez pr r,5320
r,rien,mais arretez de vous embrouillez pr r,5320
c,c'est,tu arrive et tu lui saute dessus c pas unb morceau de viande laisse la,5321
unb,un,tu arrive et tu lui saute dessus c pas unb morceau de viande laisse la,5321
r,rien,fatimah a déjà dit qu'elle a r fait donc cbvn arretez,5324
cbvn,connard bien vénère,fatimah a déjà dit qu'elle a r fait donc cbvn arretez,5324
arretez,arrêtez,fatimah a déjà dit qu'elle a r fait donc cbvn arretez,5324
ta,tu as,meuf ta redoubler 3 fois parle pas,5325
trkl,tranquille,Bah laisse les mecs trkl alors,5327
jte,je te,pauline jte jure ferme la avant que jten colle une,5329
jten,je t'en,pauline jte jure ferme la avant que jten colle une,5329
oulala,oh là là,oulala octogone,5331
pr,pour,dis celui qui lui gobe les boules pr avoir son cul 🤣🤣,5332
🤣🤣,rire fort,dis celui qui lui gobe les boules pr avoir son cul 🤣🤣,5332
la,là,Pierre tu me fait le policier la t'essaie de gratter un vol air algérie ???,5335
vasy,vas-y,beh vasy g pas peur de toi,5336
g,j'ai,beh vasy g pas peur de toi,5336
mdrrrr,mdr,MDRRRR,5337
koi,quoi,tu veux prouver koi sale folle,5338
tjr,toujours,tjr julie,5340
irl,in real life,viens irl jte fais manger le goudron,5341
jte,je te,viens irl jte fais manger le goudron,5341
etes,êtes,vous etes tellement des merdes a vous en prendre a elle tu fume un trop,5343
a,à,vous etes tellement des merdes a vous en prendre a elle tu fume un trop,5343
a,à,vous etes tellement des merdes a vous en prendre a elle tu fume un trop,5343
tg,ta gueule,Tg toi Tu la veux dans ton lit ou quoi,5344
dz,algériens,tu vas ramener tes 30 cousins les DZ,5345
t,tu es,toi tu es jalouse d elle juste parce que t rincer,5346
rincer,usée / sans valeur,toi tu es jalouse d elle juste parce que t rincer,5346
c,c'est,meuf ton daron c shrek parle pas,5350
clc,casse les couilles,bref ça y est elle clc qu’elle arrête de faire la go devant nos mecs cette pute,5351
go,fille,bref ça y est elle clc qu’elle arrête de faire la go devant nos mecs cette pute,5351
cbn,c'est bon,et cbn arretez avc vos vieilles histoires ça sert a r,5354
avc,avec,et cbn arretez avc vos vieilles histoires ça sert a r,5354
r,rien,et cbn arretez avc vos vieilles histoires ça sert a r,5354
ca,ça,mais oui ca sert a rien,5355
a,à,mais oui ca sert a rien,5355
tg,ta gueule,tg sale chienne on t’a rien demandé,5356
owow,wow,owow elle s enerve l autre folle,5357
tg,ta gueule,tg fatima tu vient a poil pour attirer les daleux julie et kate te mettent une vitesse en beauté,5358
daleux,personnes excitées sexuellement,tg fatima tu vient a poil pour attirer les daleux julie et kate te mettent une vitesse en beauté,5358
salée,vexée,julie elle m'agresse elle est salée,5359
c,c'est,c ça pierre continue de lui gober les boules,5360
gober les boules,faire une fellation,c ça pierre continue de lui gober les boules,5360
y’a,il y a,"Mais y’a pas à la défendre comme ça, elle vous a promis de partager les mecs en échange ou quoi",5361
t,te,tu t en prend a tt le monde car soit disant t connue,5362
a,à,tu t en prend a tt le monde car soit disant t connue,5362
tt,tout,tu t en prend a tt le monde car soit disant t connue,5362
t,t'es,tu t en prend a tt le monde car soit disant t connue,5362
deja,déjà,"mais arretez, fatimah a deja ditt quelle a r fait et quelle veut pas de vos vieux mecs",5363
ditt,dit,"mais arretez, fatimah a deja ditt quelle a r fait et quelle veut pas de vos vieux mecs",5363
quelle,qu'elle,"mais arretez, fatimah a deja ditt quelle a r fait et quelle veut pas de vos vieux mecs",5363
r,rien,"mais arretez, fatimah a deja ditt quelle a r fait et quelle veut pas de vos vieux mecs",5363
quelle,qu'elle,"mais arretez, fatimah a deja ditt quelle a r fait et quelle veut pas de vos vieux mecs",5363
c,c'est,c est vous vous enerver pour r,5364
enerver,énerver,c est vous vous enerver pour r,5364
r,rien,c est vous vous enerver pour r,5364
tg,ta gueule,Mais tg toi vrm,5365
vrm,vraiment,Mais tg toi vrm,5365
vs,vous,vs êtes pas dans l’histoire vs vs mêlez de tt cassez vous,5366
vs,vous,vs êtes pas dans l’histoire vs vs mêlez de tt cassez vous,5366
vs,vous,vs êtes pas dans l’histoire vs vs mêlez de tt cassez vous,5366
tt,tout,vs êtes pas dans l’histoire vs vs mêlez de tt cassez vous,5366
ptdrrr,ptdr,ptdrrr ta trop cru quon veut tes vieux mecs JPPPPP,5368
ta,t'as,ptdrrr ta trop cru quon veut tes vieux mecs JPPPPP,5368
quon,qu'on,ptdrrr ta trop cru quon veut tes vieux mecs JPPPPP,5368
jppppp,jpp,ptdrrr ta trop cru quon veut tes vieux mecs JPPPPP,5368
t',tu,coralie t'arrive encore a parler avec tout ca dans la bouche,5371
a,à,coralie t'arrive encore a parler avec tout ca dans la bouche,5371
ca,ça,coralie t'arrive encore a parler avec tout ca dans la bouche,5371
ahahhahaha,ahah,AHAHHAHAHA,5372
mdrr,mdr,MDRR,5373
la,là,Tu fous quoi la toi deja,5375
deja,déjà,Tu fous quoi la toi deja,5375
\o/,joie,\O/,5376
ta,tu as,et toi ? ta pas d bite a pomper ?,5377
d,de,et toi ? ta pas d bite a pomper ?,5377
a,à,et toi ? ta pas d bite a pomper ?,5377
wsh,wesh,wsh wsh canne a peche,5378
wsh,wesh,wsh wsh canne a peche,5378
bonjù,bonjour,bonjù,5380
salutttt,salut,salutttt,5381
06,numéro de téléphone,Mademoiselle vous m'avais l'air très charmante moyen d'avoir un 06 petite Coralie,5383
bahahah,haha,bahahah tu veux le num d'une immigrée ?,5384
num,numéro,bahahah tu veux le num d'une immigrée ?,5384
mdr,mort de rire,j'avoue mdr,5385
bahaha,hahaha,bahaha faut l'envoyer dans l'avion oe avec sa boue sur les doigts là,5386
oe,ouais,bahaha faut l'envoyer dans l'avion oe avec sa boue sur les doigts là,5386
fréro,frère,wow ça c'est limite fréro calme le jeux,5387
jeux,jeu,wow ça c'est limite fréro calme le jeux,5387
nan,non,nan chuis d'accord avec lui,5388
chuis,je suis,nan chuis d'accord avec lui,5388
reuf,frère,faut être honnête dans la vie mon reuf,5390
ouuuh,ouh,ouuuh mais c'est que on protège la petite immigrée,5392
frr,frère,on se calme pas ici personne veut d'elle frr,5393
la,là,C'est quoi ces commentaires raciste la ?? vous etes serieux ?,5394
etes,êtes,C'est quoi ces commentaires raciste la ?? vous etes serieux ?,5394
serieux,sérieux,C'est quoi ces commentaires raciste la ?? vous etes serieux ?,5394
pk,pourquoi,pk vous dites des trucs racistes,5396
djiadiste,djihadiste,"toi la djiadiste on t,as pas parlé donc ta geule",5398
"t,as",t'as,"toi la djiadiste on t,as pas parlé donc ta geule",5398
geule,gueule,"toi la djiadiste on t,as pas parlé donc ta geule",5398
